run	bioproject	biosample	continent	acidic_soil_type	ecosystem	location	latitude	longitude	pH	pH_status	selection_reason	project_dedup_group	site_dedup_group	selection_rank	coordinate_status	metadata_quality_flag	include_in_global_balanced_pilot	source_type	soil_only	acidic_soil	soil_source_evidence
ERR476941	PRJEB5872	SAMEA2464836	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB5872	SAMEA2464836		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR476940	PRJEB5872	SAMEA2464835	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB5872	SAMEA2464835		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR476939	PRJEB5872	SAMEA2464835	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB5872	SAMEA2464835		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR476938	PRJEB5872	SAMEA2464834	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB5872	SAMEA2464834		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR515178	PRJEB6384	SAMEA2553414	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB6384	SAMEA2553414		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR515177	PRJEB6384	SAMEA2553414	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB6384	SAMEA2553414		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR515176	PRJEB6384	SAMEA2553414	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB6384	SAMEA2553414		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR515174	PRJEB6384	SAMEA2553413	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB6384	SAMEA2553413		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR515173	PRJEB6384	SAMEA2553413	Oceania	Acid sulfate soil	Acid sulfate soil					needs_metadata_or_OpenLandMap_confirmation	Oceania representative; Acid sulfate soil	PRJEB6384	SAMEA2553413		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
SRR38834254	PRJNA1469372	SAMN60354928	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Polytrichum commune Hedw; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834255	PRJNA1469372	SAMN60354928	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Polytrichum commune Hedw; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834256	PRJNA1469372	SAMN60354928	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Polytrichum commune Hedw; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834257	PRJNA1469372	SAMN60354928	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Polytrichum commune Hedw; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834258	PRJNA1469372	SAMN60354928	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Polytrichum commune Hedw; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834259	PRJNA1469372	SAMN60354927	Antarctica	Polar soil	Polar soil	Antarctica	-62.01	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Deschampsia antarctica; 0-2cm soil under vegetation; Antarctica; 62.01 S 57.7 W
SRR38834260	PRJNA1469372	SAMN60354932	Antarctica	Polar soil	Polar soil	Antarctica	-62.75	-61.25		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Brachythecium albicans; 0-2cm soil under vegetation; Antarctica; 62.75 S 61.25 W
SRR38834261	PRJNA1469372	SAMN60354927	Antarctica	Polar soil	Polar soil	Antarctica	-62.01	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Deschampsia antarctica; 0-2cm soil under vegetation; Antarctica; 62.01 S 57.7 W
SRR38834262	PRJNA1469372	SAMN60354932	Antarctica	Polar soil	Polar soil	Antarctica	-62.75	-61.25		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Brachythecium albicans; 0-2cm soil under vegetation; Antarctica; 62.75 S 61.25 W
SRR38834263	PRJNA1469372	SAMN60354932	Antarctica	Polar soil	Polar soil	Antarctica	-62.75	-61.25		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Brachythecium albicans; 0-2cm soil under vegetation; Antarctica; 62.75 S 61.25 W
SRR38834264	PRJNA1469372	SAMN60354932	Antarctica	Polar soil	Polar soil	Antarctica	-62.75	-61.25		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Brachythecium albicans; 0-2cm soil under vegetation; Antarctica; 62.75 S 61.25 W
SRR38834265	PRJNA1469372	SAMN60354932	Antarctica	Polar soil	Polar soil	Antarctica	-62.75	-61.25		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Brachythecium albicans; 0-2cm soil under vegetation; Antarctica; 62.75 S 61.25 W
SRR38834266	PRJNA1469372	SAMN60354931	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Usnea antarctica; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834267	PRJNA1469372	SAMN60354931	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Usnea antarctica; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834268	PRJNA1469372	SAMN60354931	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Usnea antarctica; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834269	PRJNA1469372	SAMN60354931	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Usnea antarctica; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834270	PRJNA1469372	SAMN60354931	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Usnea antarctica; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834271	PRJNA1469372	SAMN60354931	Antarctica	Polar soil	Polar soil	Antarctica	-62.02	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Usnea antarctica; 0-2cm soil under vegetation; Antarctica; 62.02 S 57.7 W
SRR38834272	PRJNA1469372	SAMN60354927	Antarctica	Polar soil	Polar soil	Antarctica	-62.01	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Deschampsia antarctica; 0-2cm soil under vegetation; Antarctica; 62.01 S 57.7 W
SRR38834273	PRJNA1469372	SAMN60354930	Antarctica	Polar soil	Polar soil	Antarctica	-62.73	-61.23		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Colobanthus quitensis; 0-2cm soil under vegetation; Antarctica; 62.73 S 61.23 W
SRR38834274	PRJNA1469372	SAMN60354930	Antarctica	Polar soil	Polar soil	Antarctica	-62.73	-61.23		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Colobanthus quitensis; 0-2cm soil under vegetation; Antarctica; 62.73 S 61.23 W
SRR38834275	PRJNA1469372	SAMN60354930	Antarctica	Polar soil	Polar soil	Antarctica	-62.73	-61.23		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Colobanthus quitensis; 0-2cm soil under vegetation; Antarctica; 62.73 S 61.23 W
SRR38834276	PRJNA1469372	SAMN60354930	Antarctica	Polar soil	Polar soil	Antarctica	-62.73	-61.23		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Colobanthus quitensis; 0-2cm soil under vegetation; Antarctica; 62.73 S 61.23 W
SRR38834277	PRJNA1469372	SAMN60354930	Antarctica	Polar soil	Polar soil	Antarctica	-62.73	-61.23		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Colobanthus quitensis; 0-2cm soil under vegetation; Antarctica; 62.73 S 61.23 W
SRR38834278	PRJNA1469372	SAMN60354929	Antarctica	Polar soil	Polar soil	Antarctica	-63.77	-57.78		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Bryum argenteum Hedw; 0-2cm soil under vegetation; Antarctica; 63.77 S 57.78 W
SRR38834279	PRJNA1469372	SAMN60354929	Antarctica	Polar soil	Polar soil	Antarctica	-63.77	-57.78		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Bryum argenteum Hedw; 0-2cm soil under vegetation; Antarctica; 63.77 S 57.78 W
SRR38834280	PRJNA1469372	SAMN60354929	Antarctica	Polar soil	Polar soil	Antarctica	-63.77	-57.78		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Bryum argenteum Hedw; 0-2cm soil under vegetation; Antarctica; 63.77 S 57.78 W
SRR38834281	PRJNA1469372	SAMN60354929	Antarctica	Polar soil	Polar soil	Antarctica	-63.77	-57.78		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Bryum argenteum Hedw; 0-2cm soil under vegetation; Antarctica; 63.77 S 57.78 W
SRR38834282	PRJNA1469372	SAMN60354929	Antarctica	Polar soil	Polar soil	Antarctica	-63.77	-57.78		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Bryum argenteum Hedw; 0-2cm soil under vegetation; Antarctica; 63.77 S 57.78 W
SRR38834283	PRJNA1469372	SAMN60354927	Antarctica	Polar soil	Polar soil	Antarctica	-62.01	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Deschampsia antarctica; 0-2cm soil under vegetation; Antarctica; 62.01 S 57.7 W
SRR38834284	PRJNA1469372	SAMN60354927	Antarctica	Polar soil	Polar soil	Antarctica	-62.01	-57.7		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1469372	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Deschampsia antarctica; 0-2cm soil under vegetation; Antarctica; 62.01 S 57.7 W
SRR38492999	PRJNA1464379	SAMN59707094	Antarctica	Polar soil	Polar soil	Antarctica	-62.201	-58.7971		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1464379	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Antarctica; 62.2010 S 58.7971 W
SRR38493000	PRJNA1464379	SAMN59707094	Antarctica	Polar soil	Polar soil	Antarctica	-62.201	-58.7971		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1464379	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Antarctica; 62.2010 S 58.7971 W
SRR38493001	PRJNA1464379	SAMN59707093	Antarctica	Polar soil	Polar soil	Antarctica	-62.2009	-58.7969		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1464379	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Antarctica; 62.2009 S 58.7969 W
SRR38493002	PRJNA1464379	SAMN59707093	Antarctica	Polar soil	Polar soil	Antarctica	-62.2009	-58.7969		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1464379	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Antarctica; 62.2009 S 58.7969 W
SRR38493003	PRJNA1464379	SAMN59707092	Antarctica	Polar soil	Polar soil	Antarctica	-62.2007	-58.7967		needs_metadata_or_OpenLandMap_confirmation	Antarctica representative; Polar soil	PRJNA1464379	Antarctica		confirmed_lat_lon	not_selected_after_project_dedup:candidate	no	external_acidic_soil_project_reads	yes	yes	Metagenome or environmental sample from soil metagenome; soil; Antarctica; 62.2007 S 58.7967 W
